Image_ID,Krank/Gesund,bone_Mean_Hist,bone_Median_Hist,bone_Std_Hist,bone_Skewness_Hist,bone_Kurtosis_Hist,bone_Contrast,bone_Dissimilarity,bone_Homogeneity,bone_Energy,bone_Correlation,bone_Entropy,bone_SRE,bone_LRE,bone_GLU,bone_RLU,bone_RPC,muscle_Mean_Hist,muscle_Median_Hist,muscle_Std_Hist,muscle_Skewness_Hist,muscle_Kurtosis_Hist,muscle_Contrast,muscle_Dissimilarity,muscle_Homogeneity,muscle_Energy,muscle_Correlation,muscle_Entropy,muscle_SRE,muscle_LRE,muscle_GLU,muscle_RLU,muscle_RPC
TU1L_238,1,119.27482604980469,109,42.4978520661583,0.9643555447258597,3.5620813739851864,42.73057598039215,5.052634803921568,0.1862125044566614,0.02064721415499128,0.9881697507119638,11.828665484096407,1.728,204.334,1400.483,16702.711,35.581,136.72784423828125,132,42.985006482674656,0.5499138107229685,3.0403014599171283,63.90212844488189,6.2594119094488185,0.14992867888710937,0.018179490809300144,0.9826397234343578,12.07929303120188,1.848,85.659,538.05,6303.134,23.401
TU2R_74,0,90.44084167480469,75,50.93437889498173,1.1239184766081927,3.7763344621309844,45.048039215686266,4.858394607843137,0.212058406455009,0.022526444030965192,0.9913416983682423,11.812830808739456,1.358,272.823,1646.454,9680.389,28.813,101.90765380859375,102,31.83601637280529,0.10013947441842129,2.7266833682102174,33.496124507874015,4.429933562992126,0.20809836434266632,0.022432002406726898,0.9835056461907022,11.374745175827547,1.253,188.668,804.561,2393.41,15.098
TU1L_109,0,100.68199157714844,104,71.08814231258627,0.2781660662585952,1.990503505078781,96.59171262254901,6.536443014705884,0.2664743321447253,0.08350826852324977,0.9904407300056742,11.775484779109055,2.08,249.623,1101.379,25987.997,42.882,161.7252197265625,157,46.22825643550657,0.386286958556213,2.415594033476629,110.1259842519685,7.990034448818897,0.14770767404263246,0.0292956438518777,0.9742333427524441,12.225709873695562,1.977,63.364,481.712,7186.218,24.862
TU2R_90,1,106.54988098144531,93,51.919658355510435,1.1919473340728834,3.8698261153462106,48.70220588235294,5.20049019607843,0.19752159962736668,0.02356647738450272,0.9909851370874728,11.860705259856601,1.651,168.966,1354.155,15682.151,35.648,155.14666748046875,140,53.25611953061138,0.5491195156916305,2.0553785805255695,61.65458907480316,5.94076033464567,0.18946580540324393,0.044395238138942354,0.9891234081783937,11.740736378067941,1.54,129.323,650.578,3861.382,18.606
TU1R_116,0,119.00448608398438,127,76.76427937543183,0.035989328756616666,1.799740341041496,45.83181678921568,4.638495710784313,0.3030683356815012,0.08699779024072238,0.9961105831019935,11.534088628745423,1.663,412.59,1473.811,14929.492,33.356,176.65240478515625,175,43.144590096759515,-0.053782304601470536,2.4190439277896623,41.387918307086615,4.938238188976378,0.20640958711604018,0.03602334051915507,0.9888577283860288,11.60946166754767,1.408,148.72,706.077,3266.296,17.609
TU1R_234,1,102.70394897460938,113,59.574927333799366,0.0430943707438207,1.9153450170212905,62.00939031862746,5.690119485294119,0.2013555073685628,0.02158707970075314,0.9912579910716293,12.132870745454635,1.798,232.123,1308.063,17690.615,36.099,139.447265625,137,37.47063501752997,0.49585033724635746,3.277377668444656,102.46481299212597,7.924827755905512,0.12588624122644354,0.01673064371814216,0.963468838307776,12.240883277475271,1.932,62.46,486.445,6934.711,24.676
TU1R_252,1,38.430633544921875,21,35.75104071111389,1.6450894533842153,6.087782319111613,21.210952818627447,2.64235600490196,0.5188775151050421,0.2624122570061219,0.9916834715729534,8.397516513329414,1.578,1881.584,2596.956,7416.719,18.618,82.84051513671875,79,28.704613744534438,1.0410951990885677,5.322516407696079,48.20952263779529,5.410802165354332,0.17343490346805548,0.022898818902079905,0.9708064413534743,11.346535054401425,1.705,135.196,651.28,4271.963,18.707
TU2R_85,0,91.59822082519531,79,50.40299777736329,1.2592017939244353,4.291787739925137,62.55044424019608,5.796400122549019,0.1818317474635875,0.020329264437442447,0.9876831216467713,12.047331010144068,1.716,189.853,1301.895,17638.591,37.338,123.01611328125,111,45.555458390738345,1.3533992266334813,4.505206910431128,59.58083169291339,5.795029527559055,0.1820929000273945,0.02850536483419215,0.9855982147050164,11.599264457925063,1.716,114.026,603.655,5146.365,20.995
TU1R_178,1,97.74302673339844,102,62.07623861947194,0.2291922311466958,2.2085536089143964,76.65280330882354,6.1234834558823525,0.24111701380432013,0.06179981438943178,0.9900567714691832,11.982448453804064,1.716,242.893,1314.688,16240.056,35.471,107.42657470703125,103,29.445518403296152,1.304753334469098,6.347500394646401,93.24144931102362,7.581631397637795,0.12579325305988706,0.019795744777150594,0.9461037538109048,11.774444344148884,1.76,69.911,525.23,5527.225,22.558
TU2R_87,1,47.881256103515625,30,40.74955326794931,1.2601623488531846,4.148771163298372,20.967601102941178,2.9781709558823533,0.378253395220288,0.0709754264548379,0.9936796205246438,10.042850940544968,1.404,884.856,2199.463,7729.323,22.08,112.8433837890625,107,42.2812125562839,1.0454371934308742,4.355914445726135,64.85962106299212,6.256028543307087,0.15441086326540282,0.018853748849852553,0.9818597385432134,11.976043389638448,1.727,92.143,573.054,5398.416,21.864
TU1R_160,1,92.46778869628906,99,64.68641444990624,0.14332780926267327,1.7702877093814244,44.45154718137255,4.473391544117647,0.33823266740723,0.1594779839079182,0.9946856699372012,10.835919283521605,1.558,565.337,1697.748,11313.075,28.122,157.62158203125,157,29.039632939936407,0.14993812935112785,3.645105042972824,64.18042568897638,6.280081200787402,0.1490493750796221,0.02072838829962744,0.9618869700323555,11.665583077157926,1.661,92.884,573.775,5066.149,21.621
TU1L_106,0,111.37353515625,103,68.46842951418843,0.5086161636653905,2.5133823382910676,90.83114276960787,6.5218290441176485,0.24564983361505102,0.08759323786879633,0.9903143528232228,11.822012263392281,2.041,303.727,1185.355,24375.091,40.816,161.22283935546875,159,65.5038322497165,-0.006717076419358181,1.7569408814732057,90.69426673228345,6.936638779527558,0.20584519104291538,0.07500637885933116,0.9894391133769349,11.805234297868694,1.989,99.248,527.892,6918.928,23.488
TU1R_102,0,82.69261169433594,72,66.19550735840293,0.9364602897421558,3.1481781580502743,75.11534926470588,5.660416666666666,0.3037637275897313,0.09235081512327643,0.9914377446115087,11.396861672332939,1.915,367.549,1345.229,19241.044,35.669,86.911376953125,77,46.461544629445974,1.4381263348529758,5.261568738039789,65.78014271653544,5.836983267716536,0.176941766830695,0.02080774155452721,0.9847043793875992,11.788003129730658,1.792,107.442,584.124,5552.222,21.623
TU2L_156,0,67.38916015625,55,49.2388049511294,1.7100867866630602,6.179441337661822,49.39558823529413,4.982996323529412,0.2262370737929775,0.026206431175133015,0.989823554176941,11.557137544499364,1.712,254.154,1447.938,15196.238,33.141,89.3343505859375,82,38.5551872968889,1.2271848053051855,5.00374731068738,46.85537647637795,5.194205216535432,0.18416862358078376,0.021647338415073304,0.9842605236911263,11.587085972178894,1.552,149.705,683.983,3871.543,18.38
TU1L_161,0,75.91682434082031,50,62.15094147727666,1.4125651335896021,4.103660279254982,51.244117647058836,4.714675245098041,0.249574254358728,0.03183783522660312,0.9933643566053955,11.41948314158494,1.863,676.631,1720.057,13893.537,27.597,145.11669921875,141,41.244772744594925,0.34007496360543216,2.9469022138204397,49.30437992125984,5.449926181102363,0.17689340147997623,0.0199384582123346,0.9854555401031229,11.88586116730529,1.591,140.904,677.411,3781.094,18.088
TU1L_167,1,124.16311645507812,115,50.3602585775594,0.9226250521845794,3.4022272579276325,40.503431372549024,4.823713235294119,0.20846100837059012,0.02796317154363466,0.9920159535686127,11.835010455262715,1.727,219.996,1455.07,16039.734,34.303,115.2210693359375,109,35.59878188791571,1.0184343960987452,4.259472624387967,63.307332677165356,6.178641732283466,0.15290479730865414,0.019918662426030603,0.9750391081675399,11.780971947737843,1.858,93.402,552.989,6170.789,22.783
TU1R_181,1,79.70547485351562,78,60.329670012320726,0.4603981155610847,2.2463069233293798,64.55364583333333,5.290686274509804,0.32018350329103157,0.1326630358697867,0.9911278784981813,10.985787569575992,1.733,533.034,1521.884,13945.996,30.53,135.44482421875,130,38.64371143112714,0.8017130559618271,3.6947757069772487,115.97373277559058,8.354023129921261,0.12211687753176181,0.017152968936353243,0.9613195462206802,12.271041261217583,1.971,56.781,466.931,7403.068,25.565
TU1R_212,1,74.55186462402344,66,45.00483062453626,1.0671075172916034,3.958691349682503,35.30139399509804,4.4333792892156865,0.21870259553042637,0.024495486397217447,0.9912972915398671,11.55382073464494,1.814,859.358,1769.497,14182.298,28.281,123.16357421875,117,40.202827150062134,1.0054974187938224,4.332161555677608,67.11195866141732,6.390748031496063,0.15254599178660397,0.019792255769549,0.9792127049485387,11.916183326178846,2.055,74.151,493.807,8686.568,26.395
TU2L_159,0,107.77947998046875,94,56.9723557538192,1.0881615440155088,3.4990175107633457,56.09672181372549,5.487745098039215,0.19889958940518512,0.02816972095233809,0.9913354813063049,12.002644076457733,1.65,194.872,1420.194,14322.593,33.609,184.7481689453125,185,55.26637098438758,-0.23954763087339154,1.9373039626047284,37.84005905511811,4.321850393700788,0.31062628856449986,0.14396548793302966,0.9937865411236774,10.627365860348473,1.436,282.896,830.976,2633.824,14.778
TU1R_197,1,46.59941101074219,29,40.4606667876849,1.117228691639807,3.5300158220658844,25.557781862745095,3.087346813725491,0.4431180308257504,0.1947350881898533,0.9921801448636283,9.35585666893431,1.595,1360.488,2264.645,8596.853,21.116,95.73431396484375,92,31.060374350261448,1.143708665255253,5.786414177376402,64.06865157480316,6.236589566929136,0.15348374063662518,0.020957468311805488,0.9667894857181167,11.621371900790878,1.797,96.961,569.744,5646.804,21.87
TU1R_214,1,73.27714538574219,66,43.548138382402264,1.0605911074988412,4.100605530370255,35.51312806372549,4.4260263480392155,0.22171642217082693,0.025320970643966097,0.9906391315646249,11.485297394945666,1.822,954.469,1813.604,13922.141,27.508,148.34112548828125,140,45.674370260938204,0.6517084633323896,2.89281101868489,85.86392716535433,7.164000984251969,0.14760871686331745,0.024156428283535987,0.9794480386734898,12.12254583914323,2.182,61.824,451.554,10744.138,29.052
TU1L_124,0,104.31471252441406,97,49.00715430120159,0.8631096185289059,3.4078117162370236,50.332582720588235,5.311596200980393,0.1868436420793949,0.018799376356717374,0.9895341354227952,12.068080521308197,1.694,222.651,1373.066,16068.766,35.391,159.817626953125,149,52.09442665871176,0.41363513694053167,2.099133169704738,73.8037032480315,6.429810531496063,0.1933825392970156,0.0564900825732611,0.986393435932515,11.793768845597867,1.845,115.844,547.862,6001.863,22.617
TU1L_193,1,83.63087463378906,74,54.261637549694086,1.044048870425526,3.829734295772809,39.299770220588236,4.560033700980393,0.24121891930157294,0.03878081860195176,0.9933314441679061,11.631541678190949,1.861,712.572,1662.206,16756.029,31.011,104.45208740234375,96,40.27952290091298,1.6875240476623576,6.5817930926985815,57.64037893700787,5.849655511811023,0.1705885218903424,0.023894057997223314,0.9822627507853373,11.572751836228516,1.94,127.718,577.77,6595.452,22.431
TU2R_71,0,62.15486145019531,46,57.89841790696431,1.3595420178632218,4.403611764205165,34.73270526960785,3.52078737745098,0.44791152071215024,0.2913936823022286,0.9948236217431349,9.233901600434411,1.599,1499.319,2188.546,9055.698,22.09,73.85150146484375,63,42.37994856615818,1.1271551360252796,4.080374924428087,59.83200049212598,5.802718996062993,0.17343723732957708,0.021770318065539314,0.9833414943140097,11.712985573132107,1.829,168.16,635.382,5313.23,19.839
TU1L_125,0,109.96981811523438,103,53.28893827128831,0.7570476948470427,2.960307849611325,51.609037990196086,5.350367647058824,0.19001241373904987,0.019128421070099967,0.9909219264776169,12.134474014689129,1.753,205.673,1333.56,17604.131,36.688,164.616455078125,154,49.798357933401945,0.4510237091655684,2.0819329018821664,70.58323080708661,6.311577263779528,0.19753430169368424,0.06114552409384018,0.9857694963366824,11.66942586999947,1.829,108.268,547.53,5887.091,22.588
TU2R_98,1,59.46723937988281,44,46.28647303921242,1.1677154102419565,4.044235891384137,24.48242953431373,3.3603707107843146,0.3273004311676437,0.04320908819644505,0.9942925134938764,10.78417623436648,1.374,472.424,1968.659,8294.713,24.559,81.01971435546875,76,31.288203827425637,0.8286225355359923,3.5864227169261187,31.611220472440948,4.348179133858268,0.21003077472800086,0.024299771668181883,0.9838830829251078,11.19659626514805,1.368,192.618,781.415,2733.057,15.635
TU2R_67,0,123.63569641113281,113,60.15042195436947,0.7165382217726355,2.6086110036455845,52.3547487745098,5.354013480392156,0.20701029578440253,0.033914569373459505,0.9927740974282989,12.034862115236546,1.732,173.628,1308.089,18226.091,38.057,169.96380615234375,175,57.69033097625566,-0.20519559139931878,1.9612311415473989,46.54349163385827,5.102546751968504,0.22166304778779508,0.052312914001504625,0.9930015522706904,11.739752126463218,1.62,152.243,674.849,4166.244,18.84
TU1L_107,0,84.34559631347656,78,67.70185516262144,0.6083871722650049,2.304608975780093,69.84505208333333,5.433716299019608,0.29452276606177985,0.08470647289483044,0.9923811559132524,11.306586559633514,1.963,297.413,1230.641,21172.374,38.402,177.18414306640625,171,45.65350768226222,0.19296704036289922,2.1805642000799543,109.78893946850393,7.738004429133857,0.17004003098447162,0.04905517389896475,0.9736974498398216,11.896948888952984,1.962,73.289,499.388,6856.182,24.152
TU1R_240,1,107.36494445800781,116,59.60231807007802,0.018971779967523493,1.9305646880062866,63.95188419117646,5.834022671568627,0.19051193505795266,0.01957019857370928,0.9909899700817336,12.248655421588216,1.803,294.208,1347.731,17307.544,35.201,130.28118896484375,127,38.49557633185297,0.5414484105571458,3.362940020339632,89.91203248031495,7.453617125984252,0.12899621712425313,0.016879712768592587,0.9697607553966949,12.201809825322169,1.915,68.217,501.583,6773.564,24.276
TU1L_241,1,103.009521484375,119,64.70599001418907,-0.08687088665847835,1.8452195118297148,60.0123468137255,5.427113970588236,0.2495480074804651,0.03990015077168167,0.9928308590847864,11.616900881133793,1.805,237.722,1336.795,17151.368,35.247,142.6982421875,138,32.20440820823925,0.7676627550751354,3.647300619615179,87.78420275590554,7.364788385826774,0.13155707427162158,0.0186876803587086,0.9577420663583587,11.919776039387532,1.845,80.807,532.335,5687.211,22.184
TU1R_186,1,114.30984497070312,97,62.452538166497924,0.8695238850758722,2.724204261333801,83.74109987745098,6.635830269607843,0.17611172309750883,0.028829911222466708,0.9892550025952687,12.289641562507864,1.925,112.547,1121.38,23525.75,42.9,141.05694580078125,134,45.22190692642773,0.675542356303467,3.167693557458732,108.02214566929133,7.922121062992126,0.13907481385683693,0.02201988831646775,0.9735954687834318,12.265728325742607,1.961,63.501,484.214,7090.12,24.761
TU2L_59,0,109.60879516601562,92,59.01530080860234,1.0655499301913556,3.2457053020312414,68.19489889705882,6.0392310049019615,0.18587788918860454,0.028589484002902038,0.9902264842755665,12.03272925039548,1.909,127.882,1171.846,22471.347,41.485,127.09478759765625,115,65.31646397344949,0.41315068729203974,1.8521343783696471,67.61497293307089,6.100086122047245,0.17578771350289565,0.021971888971614048,0.9920762734356703,12.143548325986682,1.759,112.595,590.689,4873.258,20.316
TU2R_58,0,110.345947265625,93,66.44571675127727,0.6804728026774929,2.307238035533802,65.13477328431374,5.77294730392157,0.19940078248967047,0.029989643589941925,0.9926285997327938,12.020313469368075,1.798,277.977,1419.656,16164.367,33.446,144.3414306640625,145,58.78569811638989,-0.0005983338568864824,2.4099981305416347,138.41763041338584,6.948142224409449,0.17298343092891158,0.028963826199233846,0.9796469590522163,12.263161969256611,1.868,98.681,545.049,6378.476,22.991
TU1R_169,1,105.20828247070312,98,40.15242240396634,0.8862236551343213,3.9118973597654865,41.34649203431373,4.9672334558823525,0.18925769408656812,0.020158766624228802,0.9871958054855561,11.819233205186256,1.693,204.503,1392.794,16239.872,35.515,121.18182373046875,118,33.16221500587502,0.40649005912358926,3.065161267361131,69.34147391732284,6.560223917322834,0.14333140046476947,0.018702052074026455,0.9684924323161043,11.900480787814178,1.803,80.404,533.776,6013.937,23.171
TU1L_172,1,107.50979614257812,96,49.84356229620265,1.090393733620394,3.850915487171437,65.8748468137255,6.080300245098039,0.1710850971015977,0.02054521784210463,0.9867337536580789,12.19327746090922,1.832,102.751,1114.509,24554.517,45.416,112.76690673828125,107,42.889494247982775,0.7851325063633495,3.659701383448489,71.63238188976378,6.542322834645669,0.1506752387932201,0.01810988517611672,0.9805481147057586,12.086767993828923,1.892,81.018,519.836,7100.113,24.459
TU2R_89,1,47.881103515625,28,42.092813946568796,1.6610381771653033,5.669052350498594,22.08088235294118,3.0968443627450983,0.34936510119548714,0.05539264509947993,0.9937700128632477,10.190233897564081,1.42,364.885,1691.829,10630.183,28.919,112.933837890625,111,25.767525087555132,0.5833158980927378,3.768694741325074,58.14210137795277,5.997170275590554,0.1535880144451057,0.02205723470714356,0.9562017242815777,11.432491645947668,1.511,100.77,618.829,4009.758,19.51
TU2R_62,0,103.89704895019531,99,56.832845758539676,0.7567360099359088,3.1602675325981635,94.23886335784313,7.050903799019607,0.16588928560951213,0.021280079615152468,0.9854270183363101,12.410107288348273,2.026,265.055,1185.595,23571.029,40.176,76.96929931640625,67,37.208685828988514,1.6618738544845308,6.656444372285055,62.60445374015749,5.986466535433071,0.16780048889636778,0.022959264454140944,0.9773025758933426,11.523928160342747,1.862,132.316,613.253,5087.887,19.81
TU2R_81,0,93.18415832519531,83,56.35616559897309,1.1952521639895988,4.097030237527979,56.68051470588235,5.443321078431373,0.203539267955106,0.024922573598336786,0.9910849513052751,11.981357140289708,1.709,247.71,1401.599,16324.021,34.928,80.9581298828125,71,40.218222847879844,1.621710165093816,6.0332410142746165,35.490772637795274,4.4953248031496065,0.210393560812485,0.024763584417223938,0.988910407970102,11.263066396250144,1.503,169.0,712.056,3580.028,17.684
TU1L_130,0,66.86949157714844,64,46.892031535029794,0.8646090461499973,3.980861467254434,76.14977022058824,5.844592524509804,0.30626067394906514,0.11598369769766376,0.9826700743946342,10.974793673095222,1.94,360.478,1269.333,20775.224,37.686,111.07012939453125,109,39.66356040199309,0.43675093672856813,2.961534244768088,57.65729576771653,5.857468011811022,0.16299808688536596,0.01816434107915007,0.9816936717758492,11.934198665805098,1.717,110.444,608.292,4735.166,20.09
TU1R_180,1,78.06907653808594,76,59.51348522701772,0.4805326847832458,2.2697724924120397,66.48022365196078,5.38874080882353,0.31658872613577693,0.13395638315808425,0.9906106595931441,10.990381630468994,1.736,509.988,1491.712,14415.818,31.162,123.2200927734375,120,36.688343748165856,0.6396066661063519,3.6717891280378865,107.93288631889764,8.165415846456693,0.1178359612549349,0.01654464871088011,0.9600360991185916,12.238772525370017,1.869,60.583,489.14,6501.729,24.251
TU1L_229,1,54.80174255371094,40,44.78971780237118,0.455433956071519,1.77376955907998,51.191544117647055,4.242095588235293,0.4641266701654469,0.3104828691658119,0.9872480794851848,8.799276567882009,1.776,1334.381,1891.369,11537.222,24.641,102.24322509765625,100,25.10855794114631,0.5935299006118955,3.6443942326141068,97.95644685039372,7.749261811023623,0.12323325963159824,0.019902650006708867,0.9224544003653454,11.731676970278624,1.8,75.339,533.455,5338.236,21.921
TU2R_100,1,56.988739013671875,41,41.879294047520695,1.019374740597955,3.5675426477061842,31.443290441176465,3.8545343137254893,0.29123943239610117,0.039859844265241126,0.9910285347508271,10.861517634274003,1.45,397.3,1686.295,10913.407,28.866,92.751220703125,92,24.810723890976234,0.23017888639663264,2.9934133261533655,55.07006643700788,5.84331938976378,0.15565329688280027,0.022350204444517168,0.9551304522727614,11.384362681574387,1.44,111.435,648.575,3505.146,18.493
TU1R_215,1,68.0596923828125,54,43.341144197232424,1.3131852957805998,4.782158062595497,33.63327205882352,4.280974264705883,0.22959463534015037,0.02776769658254491,0.9910636615178289,11.321523097470916,1.853,1056.127,1864.559,13826.627,26.72,100.074951171875,96,37.21381353043631,0.8563133282392494,4.239848532879386,57.69709645669291,5.896776574803149,0.16271596769655214,0.019302520380151098,0.9791509793956078,11.795293320325982,1.925,107.597,558.005,6620.269,22.958
TU1R_149,1,84.96279907226562,80,46.38804378109805,0.9550164186617418,4.102672344841251,42.74788602941176,4.874816176470587,0.21653378712062318,0.03747555919996948,0.9900884111488929,11.688341585851042,1.767,440.173,1577.893,14449.578,30.876,132.33953857421875,124,46.88821047371835,0.5953669414692915,2.6985388832499555,86.94961860236221,7.2368971456692925,0.13852105302217632,0.016695435214058744,0.9801915581101013,12.337751084028802,2.068,69.116,481.883,8532.154,26.252
TU1R_177,1,84.64739990234375,67,62.64571369933979,0.7331347844189592,2.593230923539217,63.27895220588236,5.4003676470588236,0.23647885819553757,0.03209724953809656,0.9919291041565458,11.800756739177174,1.879,221.863,1273.603,18740.609,36.676,173.5703125,175,52.31714634103748,-0.09251808309932477,1.97615108363537,113.08858267716536,7.995201771653544,0.1563654547103943,0.038806735610230514,0.9793735092577599,12.233002530285233,1.997,59.739,467.618,7743.672,26.024
TU1L_151,1,102.53654479980469,94,49.141784204084516,0.9165214768742191,3.4848916558984318,49.415517769607845,5.269990808823529,0.1877402504538312,0.019138922343727997,0.9897727482078916,12.037263675123821,1.762,243.693,1390.237,16748.031,34.996,127.40484619140625,121,34.367997915410314,1.1283726606432507,4.706782497904029,55.07178887795275,5.716719980314961,0.16893015571560097,0.02161926308521113,0.9766330747556585,11.588323923934116,1.752,109.66,593.98,5292.215,21.187
TU2L_40,0,119.72395324707031,108,64.5584642314817,0.6369664170116545,2.3637958594786705,66.60761335784315,5.896829044117648,0.1993231978789378,0.03329440332797311,0.9920220660732645,12.17271264913282,1.845,171.877,1227.583,21264.06,40.27,180.66961669921875,177,46.93491394652315,0.05808835241157531,2.067511568347335,56.5033218503937,5.591043307086614,0.21917222816498305,0.06763676777486574,0.9871521337053646,11.434404669835974,1.664,117.319,609.774,4964.675,20.999
TU1L_105,0,98.44407653808594,92,71.38345794969217,0.5649362748336331,2.4097509615254062,79.54877450980392,5.831219362745099,0.27755660467188525,0.08969261294459965,0.9921881289195824,11.677917261100419,1.996,328.477,1251.871,21877.606,38.402,143.93121337890625,143,61.069123412070745,0.2075265015642903,2.0690216622962487,80.89265501968505,6.750430610236221,0.1744596826068332,0.03732657788265147,0.9891176705206557,12.218736201245296,1.928,85.601,528.367,6594.765,23.356
